userId,factor_0,factor_1,factor_2
384,0.3207685645302457,0.3291436583913081,0.3500877770784463
385,0.3393022136524557,0.31923092676038656,0.3414668595871576
386,0.3233980558129256,0.34100823051688456,0.33559371367018986
387,0.34093471127594405,0.3241616391929189,0.33490364953113705
388,0.33807199973566576,0.3229011333273615,0.33902686693697276
389,0.34025891411235354,0.3184252554310606,0.3413158304565857
390,0.3387111345084516,0.32943366244613437,0.3318552030454141
391,0.3348420571716935,0.3267538579618477,0.3384040848664587
392,0.33494011601298695,0.3285860342072951,0.33647384977971784
393,0.3266632881492408,0.3357103145409154,0.33762639730984384
394,0.3404049141929033,0.32168241282950144,0.33791267297759514
395,0.3440572041632852,0.31372371764858775,0.34221907818812697
396,0.3343925825792543,0.32778961627802394,0.33781780114272175
397,0.33500484972011946,0.3213428362407018,0.3436523140391788
398,0.33142082034966236,0.3332920193799297,0.33528716027040795
399,0.33915035279107913,0.3191520939822021,0.34169755322671874
400,0.3422947211188334,0.3218087462384802,0.3358965326426864
401,0.3329811741602957,0.32902796234078524,0.3379908634989191
402,0.33657554490168257,0.32728958917219914,0.33613486592611835
403,0.3260557430746288,0.3326271657536198,0.3413170911717514
404,0.3340340055771009,0.3231407915746556,0.34282520284824347
405,0.32250804703073643,0.33068047957676366,0.3468114733924999
406,0.3406606988653519,0.3238256463198916,0.3355136548147565
407,0.3236553522530764,0.33649131217243045,0.33985333557449315
408,0.3360320109125083,0.3353719514635521,0.3285960376239397
409,0.3307038117862708,0.32655576161229244,0.34274042660143683
410,0.337022653573476,0.323753208174937,0.3392241382515869
411,0.33586183984292334,0.32533737892453146,0.33880078123254526
412,0.3341469816604834,0.3271474164831253,0.3387056018563912
413,0.33966989132186853,0.31951620542048453,0.34081390325764693
414,0.3363473373347147,0.3202260471544561,0.34342661551082926
415,0.33444445971912595,0.32761399362655913,0.3379415466543149
416,0.33648448431245803,0.3263880247633171,0.3371274909242249
417,0.3315528386595206,0.32017631524590745,0.34827084609457193
418,0.33610867266981437,0.32808387386698573,0.33580745346319996
419,0.335610185404866,0.3224541553508328,0.3419356592443011
420,0.3324235413808856,0.32233959053632993,0.34523686808278436
421,0.33878537424692023,0.31686148503556083,0.34435314071751905
422,0.3351172209697598,0.3265439747013791,0.33833880432886104
423,0.3276213779736597,0.3200816422124207,0.35229697981391966
424,0.3358163321012714,0.32814651628236463,0.33603715161636405
425,0.3282301008148913,0.3299269907196673,0.34184290846544135
426,0.33674104126263876,0.32633551369116653,0.33692344504619476
427,0.33262953658959216,0.32128161159904955,0.3460888518113583
428,0.3415920477244195,0.3212110983993222,0.3371968538762584
429,0.32747590227056894,0.3347580539831528,0.33776604374627817
430,0.33755350326574063,0.3276632954159429,0.33478320131831646
431,0.32664413147934496,0.3330468608993762,0.34030900762127886
432,0.3237517232556337,0.3334692751728838,0.3427790015714825
433,0.33778984806566825,0.3276627349403922,0.3345474169939394
434,0.33774851397684386,0.3217815463261813,0.3404699396969748
435,0.338586682233483,0.3239929576346212,0.33742036013189575
436,0.3437328705951107,0.3217789104825275,0.33448821892236175
437,0.3395454674321368,0.32368989700325346,0.3367646355646097
438,0.3296939451917029,0.331208929485106,0.33909712532319103
439,0.3418120104498087,0.3205811441727493,0.3376068453774421
440,0.33370207430953036,0.3287084363531711,0.3375894893372986
441,0.3345914649486744,0.32370193354640364,0.341706601504922
442,0.33416564662513615,0.3254352098723696,0.34039914350249423
443,0.34178904806081983,0.31513165513463676,0.34307929680454347
444,0.3306777705168718,0.32793374645438633,0.34138848302874186
445,0.3357649703103207,0.3277995207644603,0.336435508925219
446,0.33860872888367666,0.32738191036438147,0.33400936075194176
447,0.3419823703537864,0.32196401613031467,0.336053613515899
448,0.34049610663960567,0.3217706329747157,0.3377332603856787
449,0.33216633936544926,0.32231479002595614,0.34551887060859465
450,0.3369250908128673,0.31961005463255554,0.3434648545545772
451,0.33364835388537056,0.32523492945799265,0.34111671665663673
452,0.3337507325038033,0.3238538617311757,0.34239540576502103
453,0.3333239807616206,0.32937369401077854,0.33730232522760084
454,0.3215668888831306,0.3377657668622804,0.34066734425458894
455,0.3406096455145843,0.3207541021669652,0.3386362523184506
456,0.3427806593848999,0.3208216658802972,0.336397674734803
457,0.3406200287846529,0.32209288844899975,0.33728708276634745
458,0.33100831985157086,0.32905600231571813,0.3399356778327109
459,0.3428800696091998,0.32671787723672724,0.330402053154073
460,0.3296801275459807,0.32814454057726644,0.34217533187675303
461,0.3370124403256456,0.32912308086121,0.3338644788131444
462,0.3302389020756052,0.32664096128100584,0.3431201366433889
463,0.3298046285990824,0.33267085626891196,0.3375245151320056
464,0.3314352866984055,0.32897933556328796,0.33958537773830655
465,0.3159229089997,0.3380827414176892,0.3459943495826107
466,0.3354590391260558,0.32640273086340604,0.33813823001053817
467,0.3248237092951097,0.33506094434323574,0.3401153463616547
468,0.3280760512128136,0.3393471345718192,0.3325768142153672
469,0.32833306485732955,0.3289086810602845,0.34275825408238597
470,0.33878246764438646,0.32302392938390473,0.3381936029717088
471,0.332399438212767,0.3332359998152602,0.3343645619719728
472,0.32607350891369247,0.3288875337679623,0.3450389573183452
473,0.3396042689495777,0.32353852731998756,0.3368572037304347
474,0.3383697656760537,0.32665327339533384,0.3349769609286125
475,0.3349201820966059,0.32551445469359397,0.33956536320980024
476,0.3335807086963845,0.32707341789258465,0.33934587341103084
477,0.33343286568510827,0.3271810569138688,0.33938607740102295
478,0.3305916409728566,0.3269881642654959,0.3424201947616475
479,0.3396233033424391,0.32253759716131325,0.3378390994962476
480,0.334438319354579,0.3256077948781285,0.33995388576729263
